ts,symbol,event_type,last_px,last_sz,side,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3,bid_px_4,bid_sz_4,ask_px_4,ask_sz_4,bid_px_5,bid_sz_5,ask_px_5,ask_sz_5,bid_px_6,bid_sz_6,ask_px_6,ask_sz_6,bid_px_7,bid_sz_7,ask_px_7,ask_sz_7,bid_px_8,bid_sz_8,ask_px_8,ask_sz_8,bid_px_9,bid_sz_9,ask_px_9,ask_sz_9,bid_px_10,bid_sz_10,ask_px_10,ask_sz_10
481300000000,000001.SZ,quote,10.10502,975,-1,10.092242,4416,10.117799,3040,10.082242,1734,10.127799,3416,10.072242,4221,10.137799,1493,10.062242,2739,10.147799,4881,10.052242,2386,10.157799,661,10.042242,3242,10.167799,817,10.032242,2696,10.177799,2695,10.022242,3329,10.187799,3870,10.012242,3789,10.197799,4501,10.002242,2525,10.207799,3059
481400000000,000001.SZ,quote,10.105921,4044,1,10.086789,613,10.125054,2357,10.076789,1063,10.135054,1573,10.066789,4429,10.145054,1659,10.056789,4378,10.155054,1262,10.046789,917,10.165054,3912,10.036789,4482,10.175054,3328,10.026789,1303,10.185054,4352,10.016789,4545,10.195054,1509,10.006789,1706,10.205054,3401,9.996789,4776,10.215054,623
481500000000,000001.SZ,quote,10.103454,4770,-1,10.091032,2939,10.115876,3545,10.081032,3672,10.125876,3619,10.071032,4134,10.135876,3606,10.061032,4667,10.145876,2751,10.051032,3462,10.155876,2446,10.041032,1325,10.165876,1353,10.031032,3496,10.175876,3404,10.021032,4172,10.185876,4045,10.011032,4162,10.195876,1781,10.001032,1310,10.205876,869
481600000000,000001.SZ,quote,10.101085,1301,-1,10.084374,4060,10.117797,3549,10.074374,607,10.127797,4887,10.064374,4357,10.137797,1277,10.054374,1767,10.147797,4597,10.044374,4608,10.157797,2647,10.034374,3745,10.167797,2622,10.024374,825,10.177797,3237,10.014374,2660,10.187797,2097,10.004374,1512,10.197797,3381,9.994374,516,10.207797,3679
481700000000,000001.SZ,quote,10.101173,3476,1,10.086817,1195,10.115529,4472,10.076817,4537,10.125529,2200,10.066817,1420,10.135529,4078,10.056817,2501,10.145529,879,10.046817,3848,10.155529,1618,10.036817,4148,10.165529,2990,10.026817,2492,10.175529,1716,10.016817,1702,10.185529,1678,10.006817,633,10.195529,1073,9.996817,2776,10.205529,3382
481800000000,000001.SZ,quote,10.101938,2270,1,10.086541,1075,10.117335,1559,10.076541,3124,10.127335,2972,10.066541,2173,10.137335,3743,10.056541,2947,10.147335,2559,10.046541,2794,10.157335,1488,10.036541,1602,10.167335,2899,10.026541,4195,10.177335,3393,10.016541,2499,10.187335,776,10.006541,1629,10.197335,580,9.996541,1598,10.207335,3701
481900000000,000001.SZ,quote,10.104791,3926,1,10.090736,577,10.118845,1165,10.080736,1335,10.128845,500,10.070736,2987,10.138845,3962,10.060736,2598,10.148845,4494,10.050736,1643,10.158845,699,10.040736,1877,10.168845,584,10.030736,4463,10.178845,3129,10.020736,3284,10.188845,1317,10.010736,2632,10.198845,4738,10.000736,4243,10.208845,2284
482000000000,000001.SZ,quote,10.102854,1596,-1,10.084581,3763,10.121127,3131,10.074581,1738,10.131127,977,10.064581,704,10.141127,807,10.054581,2618,10.151127,1007,10.044581,4228,10.161127,4043,10.034581,4019,10.171127,4485,10.024581,688,10.181127,2576,10.014581,1766,10.191127,3668,10.004581,2741,10.201127,4407,9.994581,916,10.211127,3570
482100000000,000001.SZ,quote,10.10239,3333,1,10.090332,630,10.114448,830,10.080332,1785,10.124448,1320,10.070332,3771,10.134448,2807,10.060332,1938,10.144448,2232,10.050332,3916,10.154448,2819,10.040332,3538,10.164448,3483,10.030332,3674,10.174448,1768,10.020332,3415,10.184448,2612,10.010332,1618,10.194448,1817,10.000332,3735,10.204448,3382
482200000000,000001.SZ,quote,10.105362,298,1,10.087589,2323,10.123134,808,10.077589,2981,10.133134,2572,10.067589,1264,10.143134,3804,10.057589,4322,10.153134,1918,10.047589,4748,10.163134,2888,10.037589,3015,10.173134,3292,10.027589,2276,10.183134,3463,10.017589,1615,10.193134,3203,10.007589,3837,10.203134,1313,9.997589,766,10.213134,2412
482300000000,000001.SZ,quote,10.104622,3420,-1,10.091827,4695,10.117416,4993,10.081827,4143,10.127416,3318,10.071827,788,10.137416,4831,10.061827,4021,10.147416,3416,10.051827,827,10.157416,3878,10.041827,1953,10.167416,4666,10.031827,3143,10.177416,1645,10.021827,2214,10.187416,1639,10.011827,4505,10.197416,3552,10.001827,580,10.207416,1604
482400000000,000001.SZ,quote,10.105161,111,1,10.08648,4495,10.123841,2670,10.07648,2496,10.133841,3849,10.06648,2888,10.143841,3681,10.05648,4285,10.153841,4530,10.04648,2181,10.163841,1173,10.03648,3304,10.173841,3950,10.02648,4969,10.183841,2142,10.01648,1746,10.193841,3039,10.00648,760,10.203841,4864,9.99648,1689,10.213841,1097
482500000000,000001.SZ,quote,10.105478,2748,-1,10.091932,3497,10.119024,1455,10.081932,2749,10.129024,4573,10.071932,3008,10.139024,1631,10.061932,4812,10.149024,4743,10.051932,1480,10.159024,823,10.041932,826,10.169024,3853,10.031932,2535,10.179024,2377,10.021932,1904,10.189024,896,10.011932,1206,10.199024,1896,10.001932,4394,10.209024,4427
482600000000,000001.SZ,quote,10.107387,1300,-1,10.089285,2646,10.125489,2509,10.079285,1234,10.135489,3321,10.069285,4232,10.145489,3279,10.059285,2750,10.155489,3340,10.049285,1055,10.165489,1192,10.039285,2369,10.175489,2729,10.029285,2212,10.185489,3592,10.019285,931,10.195489,3618,10.009285,578,10.205489,4485,9.999285,4357,10.215489,1521
482700000000,000001.SZ,quote,10.105626,2164,-1,10.091802,4375,10.119451,4048,10.081802,2255,10.129451,1528,10.071802,3223,10.139451,4028,10.061802,2338,10.149451,2322,10.051802,4206,10.159451,1654,10.041802,3208,10.169451,1931,10.031802,3741,10.179451,4001,10.021802,4213,10.189451,3398,10.011802,550,10.199451,2170,10.001802,1180,10.209451,3158
482800000000,000001.SZ,quote,10.103105,122,1,10.089333,3878,10.116878,4122,10.079333,1765,10.126878,886,10.069333,843,10.136878,634,10.059333,4304,10.146878,2091,10.049333,1659,10.156878,4587,10.039333,1921,10.166878,2440,10.029333,2719,10.176878,1539,10.019333,707,10.186878,2187,10.009333,580,10.196878,3272,9.999333,1166,10.206878,1591
482900000000,000001.SZ,quote,10.101796,814,-1,10.083338,4460,10.120254,3260,10.073338,2665,10.130254,2424,10.063338,3765,10.140254,3564,10.053338,2759,10.150254,1950,10.043338,3814,10.160254,4598,10.033338,2552,10.170254,3262,10.023338,506,10.180254,2256,10.013338,4327,10.190254,2536,10.003338,4125,10.200254,3975,9.993338,3348,10.210254,3998
483000000000,000001.SZ,quote,10.098913,2530,1,10.07988,2662,10.117946,834,10.06988,1375,10.127946,680,10.05988,955,10.137946,2756,10.04988,1987,10.147946,1866,10.03988,515,10.157946,1663,10.02988,1478,10.167946,3264,10.01988,4706,10.177946,3546,10.00988,2474,10.187946,3875,9.99988,3224,10.197946,2643,9.98988,2557,10.207946,2222
483100000000,000001.SZ,quote,10.097902,1411,1,10.079077,3441,10.116727,2428,10.069077,4091,10.126727,3936,10.059077,2923,10.136727,1657,10.049077,1651,10.146727,2316,10.039077,2753,10.156727,1344,10.029077,4526,10.166727,2617,10.019077,2070,10.176727,4256,10.009077,1463,10.186727,1463,9.999077,4080,10.196727,1079,9.989077,1358,10.206727,2938
483200000000,000001.SZ,quote,10.096096,2091,-1,10.078424,2593,10.113768,2272,10.068424,2833,10.123768,2251,10.058424,4681,10.133768,2264,10.048424,4689,10.143768,4990,10.038424,3148,10.153768,2110,10.028424,2925,10.163768,1736,10.018424,3932,10.173768,2067,10.008424,776,10.183768,1257,9.998424,3445,10.193768,4137,9.988424,4321,10.203768,2718
483300000000,000001.SZ,quote,10.093275,194,1,10.075195,3849,10.111356,638,10.065195,2306,10.121356,4264,10.055195,1045,10.131356,2237,10.045195,519,10.141356,4361,10.035195,3586,10.151356,4623,10.025195,2544,10.161356,4973,10.015195,3006,10.171356,1311,10.005195,1610,10.181356,2099,9.995195,3823,10.191356,1396,9.985195,1150,10.201356,1434
483400000000,000001.SZ,quote,10.095183,4031,-1,10.079747,708,10.11062,3721,10.069747,1102,10.12062,883,10.059747,1275,10.13062,3508,10.049747,3346,10.14062,1602,10.039747,3245,10.15062,3922,10.029747,2999,10.16062,4967,10.019747,4365,10.17062,4066,10.009747,4415,10.18062,2956,9.999747,4711,10.19062,4712,9.989747,3422,10.20062,2680
483500000000,000001.SZ,quote,10.0937,1732,-1,10.075176,4237,10.112225,919,10.065176,3495,10.122225,4775,10.055176,3382,10.132225,2308,10.045176,3665,10.142225,4046,10.035176,2974,10.152225,3429,10.025176,4490,10.162225,4170,10.015176,3646,10.172225,1772,10.005176,2415,10.182225,978,9.995176,3540,10.192225,958,9.985176,2039,10.202225,986
483600000000,000001.SZ,quote,10.092695,537,-1,10.072761,844,10.112629,1128,10.062761,602,10.122629,1898,10.052761,3108,10.132629,2185,10.042761,1950,10.142629,3412,10.032761,4898,10.152629,1312,10.022761,2427,10.162629,3894,10.012761,2092,10.172629,2352,10.002761,1326,10.182629,4346,9.992761,4536,10.192629,3925,9.982761,2307,10.202629,2477
483700000000,000001.SZ,quote,10.090245,1104,1,10.073232,3732,10.107257,4680,10.063232,2105,10.117257,4625,10.053232,4982,10.127257,1253,10.043232,565,10.137257,1600,10.033232,3437,10.147257,2866,10.023232,2839,10.157257,4991,10.013232,2267,10.167257,913,10.003232,3651,10.177257,1969,9.993232,1122,10.187257,4277,9.983232,2510,10.197257,1865
483800000000,000001.SZ,quote,10.091376,3646,1,10.077502,1040,10.10525,4416,10.067502,4252,10.11525,1951,10.057502,2910,10.12525,1291,10.047502,1204,10.13525,4519,10.037502,910,10.14525,2304,10.027502,4776,10.15525,2969,10.017502,4924,10.16525,3956,10.007502,4694,10.17525,1035,9.997502,4473,10.18525,2614,9.987502,4528,10.19525,1026
483900000000,000001.SZ,quote,10.089966,2706,-1,10.070032,3140,10.1099,1597,10.060032,1006,10.1199,2535,10.050032,1310,10.1299,2367,10.040032,2595,10.1399,1100,10.030032,2525,10.1499,3380,10.020032,4736,10.1599,1445,10.010032,4880,10.1699,4845,10.000032,848,10.1799,1459,9.990032,4255,10.1899,3614,9.980032,2672,10.1999,4578
484000000000,000001.SZ,quote,10.092827,3915,1,10.075753,2626,10.109901,924,10.065753,3273,10.119901,1124,10.055753,2897,10.129901,4705,10.045753,4516,10.139901,2167,10.035753,3525,10.149901,3064,10.025753,3510,10.159901,1815,10.015753,1572,10.169901,2392,10.005753,2005,10.179901,4090,9.995753,3021,10.189901,1563,9.985753,3483,10.199901,2128
484100000000,000001.SZ,quote,10.095113,1535,-1,10.080838,1553,10.109387,900,10.070838,3850,10.119387,917,10.060838,3781,10.129387,4826,10.050838,3997,10.139387,540,10.040838,961,10.149387,4803,10.030838,3280,10.159387,860,10.020838,669,10.169387,2058,10.010838,625,10.179387,1364,10.000838,3813,10.189387,1643,9.990838,593,10.199387,1821
484200000000,000001.SZ,quote,10.096175,4487,1,10.081814,2554,10.110536,1555,10.071814,4729,10.120536,1500,10.061814,1235,10.130536,4866,10.051814,4174,10.140536,1631,10.041814,3854,10.150536,1881,10.031814,4380,10.160536,3714,10.021814,4215,10.170536,1783,10.011814,3734,10.180536,2719,10.001814,2907,10.190536,884,9.991814,4731,10.200536,4875
484300000000,000001.SZ,quote,10.094307,3251,-1,10.077661,2338,10.110952,4384,10.067661,1413,10.120952,2767,10.057661,2961,10.130952,1396,10.047661,1193,10.140952,4664,10.037661,3175,10.150952,3963,10.027661,3507,10.160952,2467,10.017661,750,10.170952,522,10.007661,3528,10.180952,1944,9.997661,2288,10.190952,2456,9.987661,4793,10.200952,2876
484400000000,000001.SZ,quote,10.09516,3362,-1,10.081249,2268,10.109072,2551,10.071249,4877,10.119072,1409,10.061249,2699,10.129072,1219,10.051249,3827,10.139072,4518,10.041249,4009,10.149072,2826,10.031249,3427,10.159072,869,10.021249,4098,10.169072,4869,10.011249,3960,10.179072,2688,10.001249,892,10.189072,4228,9.991249,4527,10.199072,4114
484500000000,000001.SZ,quote,10.09493,4100,-1,10.076641,2998,10.11322,1911,10.066641,1547,10.12322,4381,10.056641,1833,10.13322,2776,10.046641,2621,10.14322,1521,10.036641,1141,10.15322,1795,10.026641,3609,10.16322,1871,10.016641,2176,10.17322,647,10.006641,4632,10.18322,1394,9.996641,2528,10.19322,3764,9.986641,3426,10.20322,2952
484600000000,000001.SZ,quote,10.094433,2862,1,10.076819,2215,10.112046,3456,10.066819,2837,10.122046,948,10.056819,1603,10.132046,4520,10.046819,982,10.142046,3291,10.036819,1481,10.152046,2669,10.026819,1308,10.162046,4176,10.016819,1128,10.172046,4003,10.006819,1311,10.182046,2455,9.996819,1625,10.192046,3051,9.986819,998,10.202046,3690
484700000000,000001.SZ,quote,10.095023,599,-1,10.079151,1545,10.110896,2691,10.069151,1871,10.120896,2743,10.059151,3163,10.130896,4596,10.049151,2925,10.140896,4132,10.039151,3146,10.150896,684,10.029151,3795,10.160896,2145,10.019151,1367,10.170896,3379,10.009151,3628,10.180896,1571,9.999151,4814,10.190896,3367,9.989151,2382,10.200896,1869
484800000000,000001.SZ,quote,10.096223,783,-1,10.082496,3776,10.10995,2873,10.072496,2676,10.11995,4061,10.062496,4442,10.12995,4569,10.052496,3724,10.13995,4713,10.042496,1939,10.14995,1659,10.032496,2553,10.15995,824,10.022496,3680,10.16995,3079,10.012496,2853,10.17995,1874,10.002496,1429,10.18995,1731,9.992496,789,10.19995,1830
484900000000,000001.SZ,quote,10.096383,1877,-1,10.082449,2133,10.110316,1901,10.072449,2665,10.120316,2983,10.062449,1800,10.130316,3304,10.052449,3016,10.140316,3891,10.042449,3700,10.150316,1716,10.032449,4452,10.160316,4735,10.022449,2283,10.170316,1406,10.012449,3580,10.180316,3840,10.002449,1801,10.190316,1922,9.992449,2616,10.200316,3365
485000000000,000001.SZ,quote,10.098265,3434,-1,10.082119,2710,10.114412,4732,10.072119,4796,10.124412,3179,10.062119,4515,10.134412,4233,10.052119,4872,10.144412,2773,10.042119,672,10.154412,4907,10.032119,4605,10.164412,2908,10.022119,2398,10.174412,3308,10.012119,1454,10.184412,1196,10.002119,860,10.194412,1949,9.992119,3185,10.204412,4727
485100000000,000001.SZ,quote,10.099008,4149,-1,10.084112,1772,10.113904,4448,10.074112,777,10.123904,642,10.064112,3936,10.133904,3991,10.054112,534,10.143904,914,10.044112,3333,10.153904,2729,10.034112,503,10.163904,4397,10.024112,3492,10.173904,4171,10.014112,3991,10.183904,2019,10.004112,4444,10.193904,3924,9.994112,1275,10.203904,1429
485200000000,000001.SZ,quote,10.097018,1502,-1,10.081556,1942,10.112481,1794,10.071556,750,10.122481,4587,10.061556,2894,10.132481,1696,10.051556,1643,10.142481,3165,10.041556,4475,10.152481,4414,10.031556,4920,10.162481,1989,10.021556,4410,10.172481,3910,10.011556,4305,10.182481,4515,10.001556,876,10.192481,4167,9.991556,2824,10.202481,839
485300000000,000001.SZ,quote,10.098709,707,1,10.07912,2552,10.118299,740,10.06912,3646,10.128299,2359,10.05912,4888,10.138299,3167,10.04912,3255,10.148299,1600,10.03912,3019,10.158299,3062,10.02912,1909,10.168299,2987,10.01912,1371,10.178299,2761,10.00912,1318,10.188299,1051,9.99912,4307,10.198299,4089,9.98912,804,10.208299,3060
485400000000,000001.SZ,quote,10.099251,3529,-1,10.081513,4979,10.116989,3154,10.071513,3636,10.126989,1964,10.061513,605,10.136989,1262,10.051513,4887,10.146989,3885,10.041513,1315,10.156989,1283,10.031513,2932,10.166989,3112,10.021513,1458,10.176989,3659,10.011513,4357,10.186989,1556,10.001513,3632,10.196989,1624,9.991513,3900,10.206989,3407
485500000000,000001.SZ,quote,10.10176,3581,-1,10.086759,3069,10.116761,926,10.076759,1968,10.126761,2345,10.066759,1707,10.136761,2247,10.056759,1017,10.146761,2639,10.046759,1793,10.156761,1754,10.036759,2109,10.166761,3352,10.026759,2937,10.176761,4873,10.016759,823,10.186761,1056,10.006759,2702,10.196761,3802,9.996759,810,10.206761,1315
485600000000,000001.SZ,quote,10.102882,4370,1,10.088861,2285,10.116903,4726,10.078861,607,10.126903,3093,10.068861,4253,10.136903,2784,10.058861,1033,10.146903,1128,10.048861,2415,10.156903,2360,10.038861,1561,10.166903,2308,10.028861,2699,10.176903,2822,10.018861,1399,10.186903,561,10.008861,2148,10.196903,3999,9.998861,1112,10.206903,4898
485700000000,000001.SZ,quote,10.10485,1590,-1,10.090403,1496,10.119297,4896,10.080403,3479,10.129297,3932,10.070403,3304,10.139297,2598,10.060403,3426,10.149297,2258,10.050403,3040,10.159297,1810,10.040403,3982,10.169297,1769,10.030403,3536,10.179297,4557,10.020403,506,10.189297,2088,10.010403,3021,10.199297,3624,10.000403,1756,10.209297,4975
485800000000,000001.SZ,quote,10.106039,2506,1,10.086867,3572,10.125211,4967,10.076867,2196,10.135211,1109,10.066867,1588,10.145211,1315,10.056867,1248,10.155211,2233,10.046867,3773,10.165211,2418,10.036867,1492,10.175211,2738,10.026867,1689,10.185211,4567,10.016867,4342,10.195211,2080,10.006867,2928,10.205211,1271,9.996867,549,10.215211,3287
485900000000,000001.SZ,quote,10.108287,2591,-1,10.090113,1246,10.126462,2169,10.080113,1976,10.136462,4240,10.070113,1590,10.146462,4035,10.060113,4336,10.156462,2159,10.050113,2846,10.166462,3952,10.040113,1175,10.176462,2797,10.030113,3290,10.186462,2487,10.020113,1362,10.196462,862,10.010113,672,10.206462,1759,10.000113,1995,10.216462,4857
486000000000,000001.SZ,quote,10.106656,4939,1,10.089161,702,10.124151,3736,10.079161,3301,10.134151,1496,10.069161,4976,10.144151,1173,10.059161,2546,10.154151,2322,10.049161,4724,10.164151,1976,10.039161,2023,10.174151,2739,10.029161,2749,10.184151,1540,10.019161,2796,10.194151,3031,10.009161,1971,10.204151,2851,9.999161,1214,10.214151,4754
486100000000,000001.SZ,quote,10.105215,1895,1,10.09016,2527,10.12027,4400,10.08016,3146,10.13027,3865,10.07016,1832,10.14027,3832,10.06016,1134,10.15027,1977,10.05016,1404,10.16027,2492,10.04016,3873,10.17027,1717,10.03016,1033,10.18027,1188,10.02016,4527,10.19027,4922,10.01016,3865,10.20027,2918,10.00016,2282,10.21027,2968
486200000000,000001.SZ,quote,10.103857,1338,1,10.08594,3187,10.121774,1703,10.07594,1654,10.131774,4319,10.06594,2333,10.141774,3633,10.05594,2107,10.151774,4092,10.04594,1598,10.161774,2353,10.03594,606,10.171774,1516,10.02594,2286,10.181774,4206,10.01594,4069,10.191774,4968,10.00594,4961,10.201774,3489,9.99594,1531,10.211774,1747
486300000000,000001.SZ,quote,10.105914,3020,-1,10.08687,2820,10.124958,1652,10.07687,2147,10.134958,3746,10.06687,3043,10.144958,2925,10.05687,3926,10.154958,726,10.04687,1134,10.164958,1153,10.03687,2547,10.174958,1593,10.02687,2536,10.184958,3165,10.01687,667,10.194958,1928,10.00687,1243,10.204958,2260,9.99687,3346,10.214958,1304
486400000000,000001.SZ,quote,10.103733,2919,-1,10.087523,1930,10.119942,4240,10.077523,2378,10.129942,3843,10.067523,4208,10.139942,3923,10.057523,4575,10.149942,745,10.047523,4890,10.159942,3865,10.037523,2973,10.169942,1951,10.027523,772,10.179942,3661,10.017523,4947,10.189942,996,10.007523,1635,10.199942,4693,9.997523,1654,10.209942,4732
486500000000,000001.SZ,quote,10.103622,2019,-1,10.09147,2183,10.115774,1250,10.08147,3680,10.125774,3244,10.07147,2533,10.135774,2084,10.06147,2499,10.145774,1151,10.05147,1917,10.155774,1205,10.04147,3892,10.165774,1050,10.03147,2266,10.175774,4695,10.02147,4841,10.185774,3430,10.01147,2112,10.195774,2030,10.00147,674,10.205774,4655
486600000000,000001.SZ,quote,10.103737,3090,1,10.089611,2841,10.117862,4543,10.079611,941,10.127862,3685,10.069611,4111,10.137862,539,10.059611,3344,10.147862,509,10.049611,613,10.157862,3642,10.039611,3739,10.167862,1931,10.029611,4173,10.177862,2301,10.019611,4575,10.187862,3202,10.009611,1609,10.197862,500,9.999611,913,10.207862,3904
486700000000,000001.SZ,quote,10.105533,3172,1,10.092917,4429,10.11815,3207,10.082917,2986,10.12815,976,10.072917,3412,10.13815,2079,10.062917,1176,10.14815,2686,10.052917,807,10.15815,3617,10.042917,4284,10.16815,2728,10.032917,3485,10.17815,2306,10.022917,3799,10.18815,4666,10.012917,1652,10.19815,2799,10.002917,2434,10.20815,2860
486800000000,000001.SZ,quote,10.107613,947,-1,10.087652,1958,10.127574,1084,10.077652,2081,10.137574,687,10.067652,1708,10.147574,3127,10.057652,4029,10.157574,4075,10.047652,3659,10.167574,2464,10.037652,1270,10.177574,4591,10.027652,2783,10.187574,2608,10.017652,2469,10.197574,4004,10.007652,874,10.207574,4441,9.997652,2187,10.217574,842
486900000000,000001.SZ,quote,10.10577,3666,-1,10.086541,3468,10.124999,1446,10.076541,1380,10.134999,4611,10.066541,3665,10.144999,1210,10.056541,4826,10.154999,2988,10.046541,4955,10.164999,2092,10.036541,2218,10.174999,1879,10.026541,4583,10.184999,2165,10.016541,868,10.194999,4528,10.006541,4939,10.204999,2054,9.996541,856,10.214999,908
487000000000,000001.SZ,quote,10.105395,1680,-1,10.090549,3512,10.120241,3684,10.080549,4390,10.130241,1699,10.070549,1793,10.140241,2885,10.060549,2268,10.150241,4869,10.050549,2192,10.160241,4675,10.040549,1863,10.170241,2614,10.030549,943,10.180241,1485,10.020549,1505,10.190241,1308,10.010549,3811,10.200241,627,10.000549,1392,10.210241,2911
